mutation_signature,gene_name,mirna_family,upregulating_hits_pct,total_hits,upregulating_hits,stats_log2fc_mean,gene_is_brca_driver,gene_is_onc,gene_is_tsupp,subtype_matches,mirna_is_onc,mirna_is_tsupp,mirna_upreg_in_brca,mirna_downreg_in_brca,binding_tendency,number_binding,number_not_binding,gene_type,is_cancer_promoting,mirna_true_conditions,triplet_behavior,triplet_id
SBS8,GCDH,miR-4426/4647/4662b,100.0,1,1,3.043525287630364,False,False,False,False,False,False,False,False,0.0,0,1,Other,False,,fully_upregulating,SBS8_GCDH_miR-4426/4647/4662b
SBS8,GCDH,miR-4496,100.0,1,1,3.043525287630364,False,False,False,False,False,False,False,False,0.0,0,1,Other,False,,fully_upregulating,SBS8_GCDH_miR-4496
SBS8,GCDH,miR-4502,100.0,1,1,3.043525287630364,False,False,False,False,False,False,False,False,0.0,0,1,Other,False,,fully_upregulating,SBS8_GCDH_miR-4502
SBS8,GCDH,miR-4783-3p,100.0,1,1,3.043525287630364,False,False,False,False,False,False,False,False,0.0,0,1,Other,False,,fully_upregulating,SBS8_GCDH_miR-4783-3p
SBS8,GCDH,miR-512-3p,100.0,1,1,3.043525287630364,False,False,False,False,False,False,False,False,0.0,0,1,Other,False,,fully_upregulating,SBS8_GCDH_miR-512-3p
SBS8,GCDH,miR-6077,100.0,1,1,3.043525287630364,False,False,False,False,False,False,False,False,0.0,0,1,Other,False,,fully_upregulating,SBS8_GCDH_miR-6077
SBS8,GCDH,miR-6768-5p,100.0,1,1,3.043525287630364,False,False,False,False,False,False,False,False,0.0,0,1,Other,False,,fully_upregulating,SBS8_GCDH_miR-6768-5p
SBS8,GCDH,miR-8063,100.0,1,1,3.043525287630364,False,False,False,False,False,False,False,False,0.0,0,1,Other,False,,fully_upregulating,SBS8_GCDH_miR-8063
SBS8,GCLC,miR-216b-5p,100.0,1,1,-1.3074047633519648,False,False,False,False,False,False,False,False,0.0,0,1,Other,False,,fully_upregulating,SBS8_GCLC_miR-216b-5p
SBS8,GCLC,miR-3130-5p/4482-5p,100.0,1,1,-1.3074047633519648,False,False,False,False,False,False,False,False,0.0,0,1,Other,False,,fully_upregulating,SBS8_GCLC_miR-3130-5p/4482-5p
SBS8,GCLC,miR-3689d/6851-5p,100.0,1,1,-1.3074047633519648,False,False,False,False,False,False,False,False,0.0,0,1,Other,False,,fully_upregulating,SBS8_GCLC_miR-3689d/6851-5p
SBS8,GCLC,miR-4270/4441/6754-5p,100.0,1,1,-1.3074047633519648,False,False,False,False,False,False,False,False,0.0,0,1,Other,False,,fully_upregulating,SBS8_GCLC_miR-4270/4441/6754-5p
SBS8,GCLC,miR-4505/5787,100.0,1,1,-1.3074047633519648,False,False,False,False,False,False,False,False,0.0,0,1,Other,False,,fully_upregulating,SBS8_GCLC_miR-4505/5787
SBS8,GCLC,miR-4687-3p,100.0,1,1,-1.3074047633519648,False,False,False,False,False,False,False,False,0.0,0,1,Other,False,,fully_upregulating,SBS8_GCLC_miR-4687-3p
SBS8,GCLC,miR-4717-3p,100.0,1,1,-1.3074047633519648,False,False,False,False,False,False,False,False,0.0,0,1,Other,False,,fully_upregulating,SBS8_GCLC_miR-4717-3p
SBS8,GCLC,miR-6124,100.0,1,1,-1.3074047633519648,False,False,False,False,False,False,False,False,0.0,0,1,Other,False,,fully_upregulating,SBS8_GCLC_miR-6124
SBS8,GCLC,miR-6752-5p/6842-5p/7110-5p,100.0,1,1,-1.3074047633519648,False,False,False,False,False,False,False,False,0.0,0,1,Other,False,,fully_upregulating,SBS8_GCLC_miR-6752-5p/6842-5p/7110-5p
SBS8,GCLC,miR-6801-5p,100.0,1,1,-1.3074047633519648,False,False,False,False,False,False,False,False,0.0,0,1,Other,False,,fully_upregulating,SBS8_GCLC_miR-6801-5p
SBS8,GJC1,miR-3689d/6851-5p,100.0,1,1,2.418860718618835,False,False,False,False,False,False,False,False,0.0,0,1,Other,False,,fully_upregulating,SBS8_GJC1_miR-3689d/6851-5p
SBS8,GJC1,miR-4739,100.0,1,1,2.418860718618835,False,False,False,False,False,False,False,False,0.0,0,1,Other,False,,fully_upregulating,SBS8_GJC1_miR-4739
SBS8,GJC1,miR-624-3p,100.0,1,1,2.418860718618835,False,False,False,False,False,False,False,False,0.0,0,1,Other,False,,fully_upregulating,SBS8_GJC1_miR-624-3p
SBS8,GJC1,miR-6503-3p,100.0,1,1,2.418860718618835,False,False,False,False,False,False,False,False,0.0,0,1,Other,False,,fully_upregulating,SBS8_GJC1_miR-6503-3p
SBS8,GJC1,miR-6720-3p,100.0,1,1,2.418860718618835,False,False,False,False,False,False,False,False,0.0,0,1,Other,False,,fully_upregulating,SBS8_GJC1_miR-6720-3p
SBS8,GJC1,miR-6768-5p,100.0,1,1,2.418860718618835,False,False,False,False,False,False,False,False,0.0,0,1,Other,False,,fully_upregulating,SBS8_GJC1_miR-6768-5p
SBS8,GJC1,miR-876-5p,100.0,1,1,2.418860718618835,False,False,False,False,False,False,False,False,0.0,0,1,Other,False,,fully_upregulating,SBS8_GJC1_miR-876-5p
SBS8,GS1-256O22.1,miR-3173-3p/6891-5p,100.0,1,1,5.05085636998815,False,False,False,False,False,False,False,False,0.0,0,1,Other,False,,fully_upregulating,SBS8_GS1-256O22.1_miR-3173-3p/6891-5p
SBS8,GS1-256O22.1,miR-3689d/6851-5p,100.0,1,1,5.05085636998815,False,False,False,False,False,False,False,False,0.0,0,1,Other,False,,fully_upregulating,SBS8_GS1-256O22.1_miR-3689d/6851-5p
SBS8,GS1-256O22.1,miR-4270/4441/6754-5p,100.0,1,1,5.05085636998815,False,False,False,False,False,False,False,False,0.0,0,1,Other,False,,fully_upregulating,SBS8_GS1-256O22.1_miR-4270/4441/6754-5p
SBS8,GS1-256O22.1,miR-6124,100.0,1,1,5.05085636998815,False,False,False,False,False,False,False,False,0.0,0,1,Other,False,,fully_upregulating,SBS8_GS1-256O22.1_miR-6124
SBS8,GS1-256O22.1,miR-6795-5p/6887-5p,100.0,1,1,5.05085636998815,False,False,False,False,False,False,False,False,0.0,0,1,Other,False,,fully_upregulating,SBS8_GS1-256O22.1_miR-6795-5p/6887-5p
